,SITE,TRANSECT,REPLICATE,SIZE_MM,NUM_AO,AREA,YEAR,MONTH,DATE,RECORD_ID
8042,IVEE,6,A,70.0,0,300,2016,8,2016-08-22,2507
1454,IVEE,3,D,85.0,0,300,2016,8,2016-08-22,2508
8041,IVEE,5,A,69.0,0,300,2016,8,2016-08-22,2509
8040,IVEE,3,B,70.0,0,300,2016,8,2016-08-22,2510
8039,IVEE,3,B,65.0,0,300,2016,8,2016-08-22,2511
1571,NAPL,3,D,,0,300,2016,8,2016-08-23,2512
1573,NAPL,4,B,,0,300,2016,8,2016-08-23,2513
1574,NAPL,4,C,70.0,0,300,2016,8,2016-08-23,2514
1575,NAPL,4,D,80.0,0,300,2016,8,2016-08-23,2515
1576,NAPL,5,A,67.0,0,300,2016,8,2016-08-23,2516
1577,NAPL,5,A,78.0,0,300,2016,8,2016-08-23,2517
1578,NAPL,5,A,94.0,0,300,2016,8,2016-08-23,2518
1579,NAPL,5,B,68.0,0,300,2016,8,2016-08-23,2519
1580,NAPL,5,B,78.0,0,300,2016,8,2016-08-23,2520
1572,NAPL,4,A,,0,300,2016,8,2016-08-23,2521
1612,NAPL,8,D,,0,300,2016,8,2016-08-23,2522
10247,NAPL,2,A,76.0,0,300,2016,8,2016-08-23,2523
1617,NAPL,9,D,70.0,0,300,2016,8,2016-08-23,2524
1616,NAPL,9,C,110.0,0,300,2016,8,2016-08-23,2525
1615,NAPL,9,B,75.0,0,300,2016,8,2016-08-23,2526
1614,NAPL,9,A,80.0,0,300,2016,8,2016-08-23,2527
1613,NAPL,9,A,55.0,0,300,2016,8,2016-08-23,2528
1570,NAPL,3,C,98.0,0,300,2016,8,2016-08-23,2529
10235,NAPL,2,A,76.0,0,300,2016,8,2016-08-23,2530
1582,NAPL,5,B,98.0,0,300,2016,8,2016-08-23,2531
1583,NAPL,5,C,53.0,0,300,2016,8,2016-08-23,2532
1584,NAPL,5,C,58.0,0,300,2016,8,2016-08-23,2533
1581,NAPL,5,B,80.0,0,300,2016,8,2016-08-23,2534
1569,NAPL,3,C,86.0,0,300,2016,8,2016-08-23,2535
1560,NAPL,2,C,,0,300,2016,8,2016-08-23,2536
1567,NAPL,3,C,82.0,0,300,2016,8,2016-08-23,2537
1544,NAPL,1,B,,0,300,2016,8,2016-08-23,2538
1545,NAPL,1,C,,0,300,2016,8,2016-08-23,2539
1546,NAPL,1,D,82.0,0,300,2016,8,2016-08-23,2540
1547,NAPL,1,D,85.0,0,300,2016,8,2016-08-23,2541
1548,NAPL,2,A,81.0,0,300,2016,8,2016-08-23,2542
1549,NAPL,2,A,84.0,0,300,2016,8,2016-08-23,2543
1550,NAPL,2,A,90.0,0,300,2016,8,2016-08-23,2544
1551,NAPL,2,B,63.0,0,300,2016,8,2016-08-23,2545
1552,NAPL,2,B,67.0,0,300,2016,8,2016-08-23,2546
1553,NAPL,2,B,70.0,0,300,2016,8,2016-08-23,2547
1554,NAPL,2,B,74.0,0,300,2016,8,2016-08-23,2548
1555,NAPL,2,B,77.0,0,300,2016,8,2016-08-23,2549
1556,NAPL,2,B,78.0,0,300,2016,8,2016-08-23,2550
1557,NAPL,2,B,80.0,0,300,2016,8,2016-08-23,2551
1558,NAPL,2,B,81.0,0,300,2016,8,2016-08-23,2552
1559,NAPL,2,B,82.0,0,300,2016,8,2016-08-23,2553
1585,NAPL,5,C,60.0,1,300,2016,8,2016-08-23,2554
1561,NAPL,2,D,73.0,0,300,2016,8,2016-08-23,2555
1562,NAPL,2,D,90.0,0,300,2016,8,2016-08-23,2556
1563,NAPL,3,A,,0,300,2016,8,2016-08-23,2557
1564,NAPL,3,B,,0,300,2016,8,2016-08-23,2558
1565,NAPL,3,C,72.0,0,300,2016,8,2016-08-23,2559
1566,NAPL,3,C,75.0,0,300,2016,8,2016-08-23,2560
1568,NAPL,3,C,84.0,0,300,2016,8,2016-08-23,2561
1586,NAPL,5,C,62.0,0,300,2016,8,2016-08-23,2562
5424,NAPL,2,A,53.0,0,300,2016,8,2016-08-23,2563
10223,NAPL,2,A,76.0,0,300,2016,8,2016-08-23,2564
1543,NAPL,1,A,,0,300,2016,8,2016-08-23,2565
1608,NAPL,7,D,,0,300,2016,8,2016-08-23,2566
1609,NAPL,8,A,70.0,0,300,2016,8,2016-08-23,2567
9747,NAPL,2,A,70.0,0,300,2016,8,2016-08-23,2568
1611,NAPL,8,C,,0,300,2016,8,2016-08-23,2569
5435,NAPL,9,D,85.0,0,300,2016,8,2016-08-23,2570
5434,NAPL,9,A,65.0,0,300,2016,8,2016-08-23,2571
9707,NAPL,2,A,70.0,0,300,2016,8,2016-08-23,2572
5433,NAPL,5,C,84.0,0,300,2016,8,2016-08-23,2573
5432,NAPL,5,C,80.0,0,300,2016,8,2016-08-23,2574
5431,NAPL,5,C,78.0,0,300,2016,8,2016-08-23,2575
5430,NAPL,5,C,70.0,0,300,2016,8,2016-08-23,2576
5429,NAPL,5,B,87.0,0,300,2016,8,2016-08-23,2577
5428,NAPL,2,B,85.0,0,300,2016,8,2016-08-23,2578
9667,NAPL,2,A,70.0,0,300,2016,8,2016-08-23,2579
5427,NAPL,2,A,83.0,0,300,2016,8,2016-08-23,2580
5426,NAPL,2,A,80.0,0,300,2016,8,2016-08-23,2581
9627,NAPL,2,A,70.0,0,300,2016,8,2016-08-23,2582
9532,NAPL,2,A,57.0,0,300,2016,8,2016-08-23,2583
7686,NAPL,5,C,65.0,0,300,2016,8,2016-08-23,2584
7685,NAPL,2,A,85.0,0,300,2016,8,2016-08-23,2585
8044,NAPL,2,A,85.0,0,300,2016,8,2016-08-23,2586
5425,NAPL,2,A,72.0,0,300,2016,8,2016-08-23,2587
1607,NAPL,7,C,,0,300,2016,8,2016-08-23,2588
1606,NAPL,7,B,,0,300,2016,8,2016-08-23,2589
1605,NAPL,7,A,,0,300,2016,8,2016-08-23,2590
1604,NAPL,6,D,,0,300,2016,8,2016-08-23,2591
1588,NAPL,5,C,75.0,0,300,2016,8,2016-08-23,2592
1589,NAPL,5,C,82.0,0,300,2016,8,2016-08-23,2593
1590,NAPL,5,C,83.0,0,300,2016,8,2016-08-23,2594
1591,NAPL,5,C,85.0,0,300,2016,8,2016-08-23,2595
1592,NAPL,5,C,86.0,0,300,2016,8,2016-08-23,2596
8045,NAPL,5,C,65.0,0,300,2016,8,2016-08-23,2597
1594,NAPL,5,D,66.0,0,300,2016,8,2016-08-23,2598
1595,NAPL,5,D,68.0,0,300,2016,8,2016-08-23,2599
1596,NAPL,5,D,75.0,0,300,2016,8,2016-08-23,2600
10211,NAPL,2,A,76.0,0,300,2016,8,2016-08-23,2601
10199,NAPL,2,A,76.0,0,300,2016,8,2016-08-23,2602
1587,NAPL,5,C,74.0,0,300,2016,8,2016-08-23,2603
10187,NAPL,2,A,76.0,0,300,2016,8,2016-08-23,2604
10163,NAPL,2,A,76.0,0,300,2016,8,2016-08-23,2605
10151,NAPL,2,A,76.0,0,300,2016,8,2016-08-23,2606
9827,NAPL,2,A,70.0,0,300,2016,8,2016-08-23,2607
1597,NAPL,5,D,78.0,0,300,2016,8,2016-08-23,2608
1598,NAPL,5,D,80.0,0,300,2016,8,2016-08-23,2609
1599,NAPL,5,D,82.0,0,300,2016,8,2016-08-23,2610
1600,NAPL,5,D,86.0,0,300,2016,8,2016-08-23,2611
1601,NAPL,6,A,103.0,0,300,2016,8,2016-08-23,2612
9787,NAPL,2,A,70.0,0,300,2016,8,2016-08-23,2613
1602,NAPL,6,B,,0,300,2016,8,2016-08-23,2614
1603,NAPL,6,C,,0,300,2016,8,2016-08-23,2615
10175,NAPL,2,A,76.0,0,300,2016,8,2016-08-23,2616
1593,NAPL,5,C,90.0,0,300,2016,8,2016-08-23,2617
1610,NAPL,8,B,72.0,0,300,2016,8,2016-08-23,2618
6453,NAPL,9,A,65.0,0,300,2016,8,2016-08-23,2619
8567,NAPL,2,A,73.0,0,300,2016,8,2016-08-23,2620
8568,NAPL,9,A,70.0,0,300,2016,8,2016-08-23,2621
9229,NAPL,2,A,57.0,0,300,2016,8,2016-08-23,2622
8760,NAPL,2,A,63.0,0,300,2016,8,2016-08-23,2623
8761,NAPL,2,A,68.0,0,300,2016,8,2016-08-23,2624
8762,NAPL,2,A,73.0,0,300,2016,8,2016-08-23,2625
8763,NAPL,9,A,70.0,0,300,2016,8,2016-08-23,2626
7327,NAPL,5,C,65.0,0,300,2016,8,2016-08-23,2627
7326,NAPL,2,A,85.0,0,300,2016,8,2016-08-23,2628
9330,NAPL,2,A,57.0,0,300,2016,8,2016-08-23,2629
8954,NAPL,2,A,56.0,0,300,2016,8,2016-08-23,2630
8955,NAPL,2,A,63.0,0,300,2016,8,2016-08-23,2631
8956,NAPL,2,A,68.0,0,300,2016,8,2016-08-23,2632
8957,NAPL,2,A,73.0,0,300,2016,8,2016-08-23,2633
8958,NAPL,9,A,70.0,0,300,2016,8,2016-08-23,2634
9431,NAPL,2,A,57.0,0,300,2016,8,2016-08-23,2635
6452,NAPL,5,C,84.0,0,300,2016,8,2016-08-23,2636
8566,NAPL,2,A,68.0,0,300,2016,8,2016-08-23,2637
8565,NAPL,2,A,63.0,0,300,2016,8,2016-08-23,2638
8759,NAPL,2,A,56.0,0,300,2016,8,2016-08-23,2639
6443,NAPL,2,A,53.0,0,300,2016,8,2016-08-23,2640
8564,NAPL,2,A,56.0,0,300,2016,8,2016-08-23,2641
8369,NAPL,2,A,56.0,0,300,2016,8,2016-08-23,2642
8372,NAPL,2,A,73.0,0,300,2016,8,2016-08-23,2643
8373,NAPL,9,A,70.0,0,300,2016,8,2016-08-23,2644
6444,NAPL,2,A,72.0,0,300,2016,8,2016-08-23,2645
8370,NAPL,2,A,63.0,0,300,2016,8,2016-08-23,2646
6445,NAPL,2,A,80.0,0,300,2016,8,2016-08-23,2647
6446,NAPL,2,A,83.0,0,300,2016,8,2016-08-23,2648
8371,NAPL,2,A,68.0,0,300,2016,8,2016-08-23,2649
6448,NAPL,5,B,87.0,0,300,2016,8,2016-08-23,2650
6454,NAPL,9,D,85.0,0,300,2016,8,2016-08-23,2651
6449,NAPL,5,C,70.0,0,300,2016,8,2016-08-23,2652
6450,NAPL,5,C,78.0,0,300,2016,8,2016-08-23,2653
9128,NAPL,2,A,57.0,0,300,2016,8,2016-08-23,2654
6451,NAPL,5,C,80.0,0,300,2016,8,2016-08-23,2655
6447,NAPL,2,B,85.0,0,300,2016,8,2016-08-23,2656
1652,AQUE,7,A,72.0,0,300,2016,8,2016-08-24,2657
1653,AQUE,7,A,80.0,0,300,2016,8,2016-08-24,2658
1654,AQUE,7,A,82.0,0,300,2016,8,2016-08-24,2659
1655,AQUE,7,A,85.0,0,300,2016,8,2016-08-24,2660
9331,AQUE,7,A,78.0,0,300,2016,8,2016-08-24,2661
1656,AQUE,7,B,50.0,0,300,2016,8,2016-08-24,2662
6456,AQUE,1,C,80.0,0,300,2016,8,2016-08-24,2663
9533,AQUE,7,A,78.0,0,300,2016,8,2016-08-24,2664
1658,AQUE,7,D,,0,300,2016,8,2016-08-24,2665
9129,AQUE,7,A,78.0,0,300,2016,8,2016-08-24,2666
6455,AQUE,1,C,65.0,0,300,2016,8,2016-08-24,2667
6457,AQUE,7,A,65.0,0,300,2016,8,2016-08-24,2668
6458,AQUE,7,B,65.0,0,300,2016,8,2016-08-24,2669
9230,AQUE,7,A,78.0,0,300,2016,8,2016-08-24,2670
5436,AQUE,1,C,65.0,0,300,2016,8,2016-08-24,2671
1657,AQUE,7,C,,0,300,2016,8,2016-08-24,2672
5437,AQUE,1,C,80.0,0,300,2016,8,2016-08-24,2673
5438,AQUE,7,A,65.0,0,300,2016,8,2016-08-24,2674
5439,AQUE,7,B,65.0,0,300,2016,8,2016-08-24,2675
1644,AQUE,5,C,75.0,0,300,2016,8,2016-08-24,2676
7687,AQUE,1,C,45.0,0,300,2016,8,2016-08-24,2677
7688,AQUE,1,C,50.0,0,300,2016,8,2016-08-24,2678
7689,AQUE,1,C,70.0,0,300,2016,8,2016-08-24,2679
1651,AQUE,7,A,58.0,0,300,2016,8,2016-08-24,2680
1650,AQUE,7,A,56.0,0,300,2016,8,2016-08-24,2681
1645,AQUE,5,D,,0,300,2016,8,2016-08-24,2682
1648,AQUE,6,C,,0,300,2016,8,2016-08-24,2683
1626,AQUE,3,A,,0,300,2016,8,2016-08-24,2684
1627,AQUE,3,B,,0,300,2016,8,2016-08-24,2685
1628,AQUE,3,C,,0,300,2016,8,2016-08-24,2686
1629,AQUE,3,D,,0,300,2016,8,2016-08-24,2687
1630,AQUE,4,A,75.0,1,300,2016,8,2016-08-24,2688
1631,AQUE,4,B,,0,300,2016,8,2016-08-24,2689
1632,AQUE,4,C,,0,300,2016,8,2016-08-24,2690
1633,AQUE,4,D,63.0,1,300,2016,8,2016-08-24,2691
1646,AQUE,6,A,,0,300,2016,8,2016-08-24,2692
8569,AQUE,7,A,76.0,0,300,2016,8,2016-08-24,2693
1634,AQUE,4,D,75.0,1,300,2016,8,2016-08-24,2694
1649,AQUE,6,D,48.0,0,300,2016,8,2016-08-24,2695
1635,AQUE,4,D,80.0,1,300,2016,8,2016-08-24,2696
1637,AQUE,4,D,90.0,1,300,2016,8,2016-08-24,2697
1638,AQUE,5,A,,0,300,2016,8,2016-08-24,2698
1639,AQUE,5,B,87.0,0,300,2016,8,2016-08-24,2699
8374,AQUE,7,A,76.0,0,300,2016,8,2016-08-24,2700
8046,AQUE,1,C,45.0,0,300,2016,8,2016-08-24,2701
8047,AQUE,1,C,50.0,0,300,2016,8,2016-08-24,2702
8048,AQUE,1,C,70.0,0,300,2016,8,2016-08-24,2703
1640,AQUE,5,C,55.0,0,300,2016,8,2016-08-24,2704
1641,AQUE,5,C,58.0,0,300,2016,8,2016-08-24,2705
1642,AQUE,5,C,60.0,0,300,2016,8,2016-08-24,2706
1643,AQUE,5,C,65.0,0,300,2016,8,2016-08-24,2707
1636,AQUE,4,D,85.0,1,300,2016,8,2016-08-24,2708
1624,AQUE,2,C,,0,300,2016,8,2016-08-24,2709
1625,AQUE,2,D,,0,300,2016,8,2016-08-24,2710
9432,AQUE,7,A,78.0,0,300,2016,8,2016-08-24,2711
7330,AQUE,1,C,70.0,0,300,2016,8,2016-08-24,2712
7329,AQUE,1,C,50.0,0,300,2016,8,2016-08-24,2713
7328,AQUE,1,C,45.0,0,300,2016,8,2016-08-24,2714
1623,AQUE,2,B,,0,300,2016,8,2016-08-24,2715
1622,AQUE,2,A,,0,300,2016,8,2016-08-24,2716
8764,AQUE,7,A,76.0,0,300,2016,8,2016-08-24,2717
1620,AQUE,1,C,84.0,0,300,2016,8,2016-08-24,2718
1619,AQUE,1,B,,0,300,2016,8,2016-08-24,2719
8959,AQUE,7,A,76.0,0,300,2016,8,2016-08-24,2720
1618,AQUE,1,A,,0,300,2016,8,2016-08-24,2721
1647,AQUE,6,B,,0,300,2016,8,2016-08-24,2722
1621,AQUE,1,D,75.0,0,300,2016,8,2016-08-24,2723
1663,CARP,1,B,65.0,0,300,2016,8,2016-08-25,2724
1659,CARP,1,A,62.0,0,300,2016,8,2016-08-25,2725
1660,CARP,1,A,73.0,0,300,2016,8,2016-08-25,2726
1661,CARP,1,A,78.0,0,300,2016,8,2016-08-25,2727
1662,CARP,1,A,79.0,0,300,2016,8,2016-08-25,2728
1684,CARP,2,A,78.0,0,300,2016,8,2016-08-25,2729
1674,CARP,1,D,58.0,0,300,2016,8,2016-08-25,2730
1665,CARP,1,B,81.0,0,300,2016,8,2016-08-25,2731
1675,CARP,1,D,70.0,0,300,2016,8,2016-08-25,2732
1676,CARP,1,D,72.0,0,300,2016,8,2016-08-25,2733
1672,CARP,1,C,88.0,0,300,2016,8,2016-08-25,2734
1677,CARP,1,D,75.0,0,300,2016,8,2016-08-25,2735
1671,CARP,1,C,84.0,0,300,2016,8,2016-08-25,2736
1678,CARP,1,D,76.0,0,300,2016,8,2016-08-25,2737
1670,CARP,1,C,80.0,0,300,2016,8,2016-08-25,2738
1673,CARP,1,D,50.0,0,300,2016,8,2016-08-25,2739
1679,CARP,1,D,84.0,0,300,2016,8,2016-08-25,2740
1681,CARP,2,A,66.0,0,300,2016,8,2016-08-25,2741
1669,CARP,1,C,74.0,0,300,2016,8,2016-08-25,2742
1682,CARP,2,A,67.0,0,300,2016,8,2016-08-25,2743
1683,CARP,2,A,73.0,0,300,2016,8,2016-08-25,2744
1668,CARP,1,C,68.0,0,300,2016,8,2016-08-25,2745
1667,CARP,1,C,64.0,0,300,2016,8,2016-08-25,2746
1666,CARP,1,B,86.0,0,300,2016,8,2016-08-25,2747
1680,CARP,2,A,50.0,0,300,2016,8,2016-08-25,2748
1664,CARP,1,B,70.0,0,300,2016,8,2016-08-25,2749
8053,CARP,5,C,50.0,0,300,2016,8,2016-08-25,2750
1686,CARP,2,A,86.0,0,300,2016,8,2016-08-25,2751
1740,CARP,6,A,62.0,0,300,2016,8,2016-08-25,2752
1739,CARP,5,D,82.0,0,300,2016,8,2016-08-25,2753
1738,CARP,5,D,70.0,0,300,2016,8,2016-08-25,2754
1737,CARP,5,D,68.0,0,300,2016,8,2016-08-25,2755
1736,CARP,5,D,63.0,0,300,2016,8,2016-08-25,2756
1735,CARP,5,D,62.0,0,300,2016,8,2016-08-25,2757
1734,CARP,5,D,59.0,0,300,2016,8,2016-08-25,2758
1733,CARP,5,D,55.0,0,300,2016,8,2016-08-25,2759
1732,CARP,5,C,88.0,0,300,2016,8,2016-08-25,2760
1731,CARP,5,C,85.0,0,300,2016,8,2016-08-25,2761
1730,CARP,5,C,83.0,0,300,2016,8,2016-08-25,2762
1729,CARP,5,C,80.0,0,300,2016,8,2016-08-25,2763
1728,CARP,5,C,62.0,0,300,2016,8,2016-08-25,2764
1727,CARP,5,C,40.0,0,300,2016,8,2016-08-25,2765
1726,CARP,5,B,88.0,0,300,2016,8,2016-08-25,2766
1741,CARP,6,B,58.0,0,300,2016,8,2016-08-25,2767
1725,CARP,5,B,63.0,0,300,2016,8,2016-08-25,2768
1742,CARP,6,B,65.0,0,300,2016,8,2016-08-25,2769
1744,CARP,6,D,65.0,0,300,2016,8,2016-08-25,2770
1759,CARP,8,A,57.0,0,300,2016,8,2016-08-25,2771
1758,CARP,7,D,83.0,0,300,2016,8,2016-08-25,2772
1757,CARP,7,D,70.0,1,300,2016,8,2016-08-25,2773
1756,CARP,7,D,57.0,0,300,2016,8,2016-08-25,2774
1755,CARP,7,D,42.0,0,300,2016,8,2016-08-25,2775
1754,CARP,7,C,84.0,0,300,2016,8,2016-08-25,2776
1753,CARP,7,B,61.0,0,300,2016,8,2016-08-25,2777
1752,CARP,7,A,80.0,0,300,2016,8,2016-08-25,2778
1751,CARP,7,A,78.0,0,300,2016,8,2016-08-25,2779
1750,CARP,7,A,70.0,0,300,2016,8,2016-08-25,2780
1749,CARP,7,A,68.0,0,300,2016,8,2016-08-25,2781
1748,CARP,7,A,65.0,0,300,2016,8,2016-08-25,2782
1747,CARP,7,A,62.0,0,300,2016,8,2016-08-25,2783
1746,CARP,6,D,75.0,0,300,2016,8,2016-08-25,2784
1745,CARP,6,D,70.0,0,300,2016,8,2016-08-25,2785
1743,CARP,6,C,,0,300,2016,8,2016-08-25,2786
1685,CARP,2,A,80.0,0,300,2016,8,2016-08-25,2787
1724,CARP,5,A,165.0,0,300,2016,8,2016-08-25,2788
1722,CARP,5,A,70.0,0,300,2016,8,2016-08-25,2789
1702,CARP,3,A,95.0,0,300,2016,8,2016-08-25,2790
1701,CARP,3,A,56.0,0,300,2016,8,2016-08-25,2791
1700,CARP,2,D,75.0,0,300,2016,8,2016-08-25,2792
1699,CARP,2,D,72.0,0,300,2016,8,2016-08-25,2793
1698,CARP,2,D,65.0,0,300,2016,8,2016-08-25,2794
1697,CARP,2,C,85.0,0,300,2016,8,2016-08-25,2795
1696,CARP,2,C,78.0,0,300,2016,8,2016-08-25,2796
1695,CARP,2,C,60.0,0,300,2016,8,2016-08-25,2797
1694,CARP,2,C,35.0,0,300,2016,8,2016-08-25,2798
1692,CARP,2,B,75.0,0,300,2016,8,2016-08-25,2799
1691,CARP,2,B,72.0,0,300,2016,8,2016-08-25,2800
1690,CARP,2,B,68.0,0,300,2016,8,2016-08-25,2801
1689,CARP,2,B,65.0,0,300,2016,8,2016-08-25,2802
1688,CARP,2,B,58.0,0,300,2016,8,2016-08-25,2803
1687,CARP,2,B,55.0,0,300,2016,8,2016-08-25,2804
1703,CARP,3,B,,0,300,2016,8,2016-08-25,2805
1723,CARP,5,A,75.0,0,300,2016,8,2016-08-25,2806
1704,CARP,3,C,68.0,0,300,2016,8,2016-08-25,2807
1706,CARP,3,D,60.0,0,300,2016,8,2016-08-25,2808
1721,CARP,5,A,60.0,0,300,2016,8,2016-08-25,2809
1720,CARP,4,D,62.0,0,300,2016,8,2016-08-25,2810
1719,CARP,4,D,59.0,0,300,2016,8,2016-08-25,2811
1718,CARP,4,C,60.0,0,300,2016,8,2016-08-25,2812
1717,CARP,4,C,58.0,0,300,2016,8,2016-08-25,2813
1716,CARP,4,C,55.0,0,300,2016,8,2016-08-25,2814
1715,CARP,4,B,89.0,0,300,2016,8,2016-08-25,2815
1714,CARP,4,B,80.0,0,300,2016,8,2016-08-25,2816
1713,CARP,4,B,75.0,0,300,2016,8,2016-08-25,2817
1712,CARP,4,B,68.0,0,300,2016,8,2016-08-25,2818
1711,CARP,4,B,50.0,0,300,2016,8,2016-08-25,2819
1710,CARP,4,B,45.0,0,300,2016,8,2016-08-25,2820
1709,CARP,4,A,50.0,0,300,2016,8,2016-08-25,2821
1708,CARP,4,A,45.0,0,300,2016,8,2016-08-25,2822
1707,CARP,3,D,76.0,1,300,2016,8,2016-08-25,2823
1705,CARP,3,C,80.0,0,300,2016,8,2016-08-25,2824
1693,CARP,2,B,80.0,0,300,2016,8,2016-08-25,2825
7693,CARP,5,B,75.0,0,300,2016,8,2016-08-25,2826
6485,CARP,9,C,70.0,0,300,2016,8,2016-08-25,2827
9435,CARP,5,C,60.0,1,300,2016,8,2016-08-25,2828
9434,CARP,5,B,65.0,0,300,2016,8,2016-08-25,2829
9433,CARP,5,B,60.0,0,300,2016,8,2016-08-25,2830
9335,CARP,5,C,65.0,0,300,2016,8,2016-08-25,2831
9334,CARP,5,C,60.0,1,300,2016,8,2016-08-25,2832
9333,CARP,5,B,65.0,0,300,2016,8,2016-08-25,2833
9332,CARP,5,B,60.0,0,300,2016,8,2016-08-25,2834
9234,CARP,5,C,65.0,0,300,2016,8,2016-08-25,2835
9233,CARP,5,C,60.0,1,300,2016,8,2016-08-25,2836
9232,CARP,5,B,65.0,0,300,2016,8,2016-08-25,2837
9231,CARP,5,B,60.0,0,300,2016,8,2016-08-25,2838
1762,CARP,8,B,47.0,0,300,2016,8,2016-08-25,2839
5467,CARP,9,C,75.0,0,300,2016,8,2016-08-25,2840
5466,CARP,9,C,70.0,0,300,2016,8,2016-08-25,2841
5465,CARP,7,D,60.0,1,300,2016,8,2016-08-25,2842
5464,CARP,5,D,80.0,0,300,2016,8,2016-08-25,2843
5463,CARP,5,D,75.0,0,300,2016,8,2016-08-25,2844
5462,CARP,5,D,60.0,0,300,2016,8,2016-08-25,2845
5461,CARP,5,D,58.0,0,300,2016,8,2016-08-25,2846
5460,CARP,5,C,70.0,0,300,2016,8,2016-08-25,2847
5459,CARP,5,B,85.0,0,300,2016,8,2016-08-25,2848
5458,CARP,5,B,70.0,0,300,2016,8,2016-08-25,2849
5457,CARP,5,A,80.0,0,300,2016,8,2016-08-25,2850
5456,CARP,4,A,79.0,0,300,2016,8,2016-08-25,2851
5455,CARP,4,A,48.0,0,300,2016,8,2016-08-25,2852
8962,CARP,2,A,75.0,0,300,2016,8,2016-08-25,2853
5454,CARP,3,C,87.0,0,300,2016,8,2016-08-25,2854
8961,CARP,2,A,72.0,0,300,2016,8,2016-08-25,2855
8769,CARP,5,B,55.0,0,300,2016,8,2016-08-25,2856
8052,CARP,5,B,75.0,0,300,2016,8,2016-08-25,2857
8051,CARP,5,A,65.0,0,300,2016,8,2016-08-25,2858
8050,CARP,2,C,75.0,0,300,2016,8,2016-08-25,2859
8049,CARP,1,C,65.0,0,300,2016,8,2016-08-25,2860
8375,CARP,2,A,70.0,0,300,2016,8,2016-08-25,2861
8376,CARP,2,A,72.0,0,300,2016,8,2016-08-25,2862
8377,CARP,2,A,75.0,0,300,2016,8,2016-08-25,2863
1760,CARP,8,A,60.0,0,300,2016,8,2016-08-25,2864
8378,CARP,2,C,80.0,0,300,2016,8,2016-08-25,2865
8379,CARP,5,B,55.0,0,300,2016,8,2016-08-25,2866
8570,CARP,2,A,70.0,0,300,2016,8,2016-08-25,2867
8571,CARP,2,A,72.0,0,300,2016,8,2016-08-25,2868
8572,CARP,2,A,75.0,0,300,2016,8,2016-08-25,2869
8573,CARP,2,C,80.0,0,300,2016,8,2016-08-25,2870
8574,CARP,5,B,55.0,0,300,2016,8,2016-08-25,2871
7336,CARP,5,D,65.0,0,300,2016,8,2016-08-25,2872
7335,CARP,5,C,50.0,0,300,2016,8,2016-08-25,2873
7334,CARP,5,B,75.0,0,300,2016,8,2016-08-25,2874
7333,CARP,5,A,65.0,0,300,2016,8,2016-08-25,2875
7332,CARP,2,C,75.0,0,300,2016,8,2016-08-25,2876
7331,CARP,1,C,65.0,0,300,2016,8,2016-08-25,2877
8765,CARP,2,A,70.0,0,300,2016,8,2016-08-25,2878
8766,CARP,2,A,72.0,0,300,2016,8,2016-08-25,2879
8767,CARP,2,A,75.0,0,300,2016,8,2016-08-25,2880
8768,CARP,2,C,80.0,0,300,2016,8,2016-08-25,2881
8960,CARP,2,A,70.0,0,300,2016,8,2016-08-25,2882
6486,CARP,9,C,75.0,0,300,2016,8,2016-08-25,2883
5453,CARP,2,C,70.0,0,300,2016,8,2016-08-25,2884
5451,CARP,2,C,50.0,0,300,2016,8,2016-08-25,2885
6466,CARP,2,A,65.0,0,300,2016,8,2016-08-25,2886
6467,CARP,2,A,85.0,0,300,2016,8,2016-08-25,2887
6468,CARP,2,B,60.0,0,300,2016,8,2016-08-25,2888
6469,CARP,2,B,70.0,0,300,2016,8,2016-08-25,2889
6470,CARP,2,C,50.0,0,300,2016,8,2016-08-25,2890
6471,CARP,2,C,65.0,0,300,2016,8,2016-08-25,2891
7690,CARP,1,C,65.0,0,300,2016,8,2016-08-25,2892
7691,CARP,2,C,75.0,0,300,2016,8,2016-08-25,2893
7692,CARP,5,A,65.0,0,300,2016,8,2016-08-25,2894
8054,CARP,5,D,65.0,0,300,2016,8,2016-08-25,2895
7694,CARP,5,C,50.0,0,300,2016,8,2016-08-25,2896
7695,CARP,5,D,65.0,0,300,2016,8,2016-08-25,2897
6472,CARP,2,C,70.0,0,300,2016,8,2016-08-25,2898
6473,CARP,3,C,87.0,0,300,2016,8,2016-08-25,2899
6474,CARP,4,A,48.0,0,300,2016,8,2016-08-25,2900
6475,CARP,4,A,79.0,0,300,2016,8,2016-08-25,2901
6476,CARP,5,A,80.0,0,300,2016,8,2016-08-25,2902
6477,CARP,5,B,70.0,0,300,2016,8,2016-08-25,2903
6478,CARP,5,B,85.0,0,300,2016,8,2016-08-25,2904
6479,CARP,5,C,70.0,0,300,2016,8,2016-08-25,2905
6480,CARP,5,D,58.0,0,300,2016,8,2016-08-25,2906
6481,CARP,5,D,60.0,0,300,2016,8,2016-08-25,2907
6482,CARP,5,D,75.0,0,300,2016,8,2016-08-25,2908
6483,CARP,5,D,80.0,0,300,2016,8,2016-08-25,2909
6484,CARP,7,D,60.0,1,300,2016,8,2016-08-25,2910
9537,CARP,5,C,65.0,0,300,2016,8,2016-08-25,2911
5452,CARP,2,C,65.0,0,300,2016,8,2016-08-25,2912
9536,CARP,5,C,60.0,1,300,2016,8,2016-08-25,2913
